grid_name,teff,tinner,number,odep,c,d,e,f,g,h,mdot,vexp,i
corundum-20-bb,2600,600,14,0.226,8480.0,600000000000000.0,17.5,4.48,16.0,0.0,5.47e-06,9.96,1.79
corundum-20-bb,2600,600,15,0.241,8370.0,604000000000000.0,17.6,4.51,15.0,0.0,5.75e-06,9.92,1.81
corundum-20-bb,2600,600,16,0.256,8260.0,608000000000000.0,17.7,4.54,15.0,0.0,6.03e-06,9.87,1.82
corundum-20-bb,2600,600,17,0.273,8150.0,613000000000000.0,17.8,4.57,15.0,0.0,6.33e-06,9.82,1.84
corundum-20-bb,2600,600,18,0.291,8030.0,617000000000000.0,18.0,4.6,15.0,0.0,6.64e-06,9.75,1.85
corundum-20-bb,2600,600,19,0.31,7920.0,621000000000000.0,18.1,4.64,15.0,0.0,6.96e-06,9.68,1.86
corundum-20-bb,2600,600,20,0.33,7810.0,626000000000000.0,18.2,4.67,15.0,0.0,7.29e-06,9.6,1.87
corundum-20-bb,2600,600,21,0.351,7690.0,630000000000000.0,18.4,4.7,15.0,0.0,7.64e-06,9.51,1.88
corundum-20-bb,2600,600,22,0.374,7580.0,635000000000000.0,18.5,4.74,15.0,0.0,8.01e-06,9.41,1.89
corundum-20-bb,2600,600,23,0.398,7470.0,640000000000000.0,18.6,4.77,15.0,0.0,8.39e-06,9.31,1.89
corundum-20-bb,2600,600,24,0.424,7350.0,645000000000000.0,18.8,4.81,15.0,0.0,8.78e-06,9.19,1.89
corundum-20-bb,2600,600,25,0.451,7240.0,650000000000000.0,18.9,4.85,15.0,0.0,9.19e-06,9.07,1.9
corundum-20-bb,2600,600,26,0.48,7130.0,655000000000000.0,19.1,4.89,15.0,0.0,9.61e-06,8.95,1.89
corundum-20-bb,2600,600,27,0.511,7020.0,660000000000000.0,19.2,4.92,15.0,0.0,1.01e-05,8.81,1.89
corundum-20-bb,2600,600,28,0.545,6910.0,665000000000000.0,19.4,4.96,15.0,0.0,1.05e-05,8.67,1.89
corundum-20-bb,2600,600,29,0.58,6800.0,670000000000000.0,19.5,5.0,14.0,0.0,1.1e-05,8.52,1.88
corundum-20-bb,2600,600,30,0.617,6700.0,676000000000000.0,19.7,5.04,14.0,0.0,1.15e-05,8.37,1.87
corundum-20-bb,2600,600,31,0.657,6590.0,681000000000000.0,19.8,5.08,14.0,0.0,1.2e-05,8.21,1.86
corundum-20-bb,2600,600,32,0.7,6490.0,687000000000000.0,20.0,5.12,14.0,0.0,1.25e-05,8.04,1.85
corundum-20-bb,2600,600,33,0.745,6390.0,692000000000000.0,20.2,5.16,14.0,0.0,1.31e-05,7.87,1.83
corundum-20-bb,2600,600,34,0.794,6280.0,698000000000000.0,20.3,5.21,14.0,0.0,1.36e-05,7.7,1.82
corundum-20-bb,2600,600,35,0.845,6180.0,703000000000000.0,20.5,5.25,14.0,0.0,1.43e-05,7.61,1.81
corundum-20-bb,2600,600,36,0.9,6080.0,709000000000000.0,20.7,5.29,14.0,0.0,1.5e-05,7.51,1.8
corundum-20-bb,2600,600,37,0.958,5980.0,715000000000000.0,20.8,5.33,14.0,0.0,1.57e-05,7.42,1.79
corundum-20-bb,2600,600,38,1.02,5880.0,721000000000000.0,21.0,5.38,14.0,0.0,1.65e-05,7.32,1.78
corundum-20-bb,2600,600,39,1.09,5790.0,727000000000000.0,21.2,5.42,14.0,0.0,1.73e-05,7.22,1.77
corundum-20-bb,2600,600,40,1.16,5690.0,733000000000000.0,21.3,5.47,14.0,0.0,1.81e-05,7.11,1.75
corundum-20-bb,2600,600,41,1.23,5600.0,739000000000000.0,21.5,5.51,13.0,0.0,1.9e-05,7.01,1.74
corundum-20-bb,2600,600,42,1.31,5540.0,743000000000000.0,21.6,5.55,13.0,0.0,1.97e-05,6.93,1.73
corundum-20-bb,2600,600,43,1.4,5440.0,750000000000000.0,21.8,5.59,13.0,0.0,2.07e-05,6.83,1.71
corundum-20-bb,2600,600,44,1.49,5350.0,756000000000000.0,22.0,5.64,13.0,0.0,2.17e-05,6.73,1.69
corundum-20-bb,2600,600,45,1.58,5240.0,764000000000000.0,22.3,5.7,13.0,0.0,2.29e-05,6.66,1.66
corundum-20-bb,2600,600,46,1.69,5150.0,771000000000000.0,22.4,5.75,13.0,0.0,2.4e-05,6.56,1.65
corundum-20-bb,2600,600,47,1.8,5060.0,777000000000000.0,22.6,5.8,13.0,0.0,2.52e-05,6.47,1.63
corundum-20-bb,2600,600,48,1.91,4970.0,784000000000000.0,22.8,5.85,13.0,0.0,2.64e-05,6.37,1.61
corundum-20-bb,2600,600,49,2.04,4880.0,791000000000000.0,23.0,5.9,13.0,0.0,2.77e-05,6.28,1.59
corundum-20-bb,2600,600,50,2.17,4800.0,798000000000000.0,23.2,5.96,13.0,0.0,2.91e-05,6.19,1.57
corundum-20-bb,2600,600,51,2.31,4710.0,805000000000000.0,23.5,6.01,13.0,0.0,3.05e-05,6.1,1.55
corundum-20-bb,2600,600,52,2.46,4630.0,813000000000000.0,23.7,6.06,13.0,0.0,3.2e-05,6.02,1.52
corundum-20-bb,2600,600,53,2.62,4570.0,818000000000000.0,23.8,6.1,13.0,0.0,3.32e-05,5.96,1.51
corundum-20-bb,2600,600,54,2.79,4490.0,825000000000000.0,24.0,6.16,12.0,0.0,3.48e-05,5.88,1.49
corundum-20-bb,2600,600,55,2.97,4410.0,833000000000000.0,24.3,6.22,12.0,0.0,3.65e-05,5.8,1.47
corundum-20-bb,2600,600,56,3.16,4320.0,841000000000000.0,24.5,6.27,12.0,0.0,3.84e-05,5.72,1.45
corundum-20-bb,2600,600,57,3.36,4240.0,849000000000000.0,24.7,6.33,12.0,0.0,4.03e-05,5.64,1.43
corundum-20-bb,2600,600,58,3.58,4160.0,857000000000000.0,25.0,6.39,12.0,0.0,4.23e-05,5.57,1.41
corundum-20-bb,2600,600,59,3.81,4070.0,867000000000000.0,25.3,6.47,12.0,0.0,4.47e-05,5.54,1.38
corundum-20-bb,2600,600,60,4.06,3990.0,876000000000000.0,25.5,6.53,12.0,0.0,4.7e-05,5.47,1.36
corundum-20-bb,2600,600,61,4.32,3920.0,884000000000000.0,25.7,6.59,12.0,0.0,4.92e-05,5.51,1.32
corundum-20-bb,2600,600,62,4.6,3840.0,892000000000000.0,26.0,6.66,12.0,0.0,5.17e-05,5.45,1.3
corundum-20-bb,2600,600,63,4.9,3770.0,901000000000000.0,26.2,6.72,12.0,0.0,5.43e-05,5.38,1.28
corundum-20-bb,2600,600,64,5.22,3690.0,910000000000000.0,26.5,6.79,12.0,0.0,5.7e-05,5.32,1.26
corundum-20-bb,2600,600,65,5.56,3620.0,920000000000000.0,26.8,6.86,12.0,0.0,5.99e-05,5.26,1.25
corundum-20-bb,2600,600,66,5.92,3540.0,929000000000000.0,27.1,6.93,11.0,0.0,6.29e-05,5.2,1.23
corundum-20-bb,2600,600,67,6.3,3470.0,939000000000000.0,27.3,7.0,11.0,0.0,6.62e-05,5.14,1.21
corundum-20-bb,2600,600,68,6.71,3400.0,948000000000000.0,27.6,7.08,11.0,0.0,6.95e-05,5.09,1.19
corundum-20-bb,2600,600,69,7.14,3330.0,958000000000000.0,27.9,7.15,11.0,0.0,7.31e-05,5.03,1.17
corundum-20-bb,2600,600,70,7.61,3280.0,965000000000000.0,28.1,7.2,11.0,0.0,7.59e-05,5.0,1.16
corundum-20-bb,2600,600,71,8.1,3210.0,976000000000000.0,28.4,7.28,11.0,0.0,7.98e-05,4.95,1.14
corundum-20-bb,2600,600,72,8.62,3140.0,987000000000000.0,28.7,7.36,11.0,0.0,8.4e-05,4.9,1.13
corundum-20-bb,2600,600,73,9.18,3070.0,998000000000000.0,29.1,7.44,11.0,0.0,8.84e-05,4.85,1.11
corundum-20-bb,2600,600,74,9.78,3000.0,1010000000000000.0,29.4,7.53,11.0,0.0,9.31e-05,4.8,1.1
corundum-20-bb,2600,600,75,10.4,2940.0,1020000000000000.0,29.7,7.61,11.0,0.0,9.81e-05,4.75,1.08
corundum-20-bb,2600,600,76,11.1,2870.0,1030000000000000.0,30.1,7.7,11.0,0.0,0.000103,4.71,1.07
corundum-20-bb,2600,600,77,11.8,2800.0,1040000000000000.0,30.4,7.79,11.0,1.0,0.000109,4.66,1.05
corundum-20-bb,2600,600,78,12.6,2740.0,1060000000000000.0,30.8,7.89,10.0,1.0,0.000115,4.62,1.04
corundum-20-bb,2600,600,79,13.4,2670.0,1070000000000000.0,31.2,7.98,10.0,1.0,0.000121,4.58,1.02
corundum-20-bb,2600,600,80,14.2,2610.0,1080000000000000.0,31.6,8.08,10.0,1.0,0.000128,4.54,1.01
corundum-20-bb,2600,600,81,15.2,2540.0,1100000000000000.0,32.0,8.19,10.0,1.0,0.000135,4.5,0.999
corundum-20-bb,2600,600,82,16.2,2480.0,1110000000000000.0,32.4,8.29,10.0,1.0,0.000142,4.46,0.987
corundum-20-bb,2600,600,83,17.2,2410.0,1130000000000000.0,32.8,8.4,10.0,1.0,0.00015,4.42,0.976
corundum-20-bb,2600,600,84,18.3,2350.0,1140000000000000.0,33.2,8.51,10.0,1.0,0.000159,4.38,0.964
corundum-20-bb,2600,600,85,19.5,2280.0,1160000000000000.0,33.7,8.63,10.0,1.0,0.000168,4.34,0.954
corundum-20-bb,2600,600,86,20.8,2220.0,1170000000000000.0,34.2,8.75,10.0,1.0,0.000177,4.31,0.943
corundum-20-bb,2600,600,87,22.1,2170.0,1190000000000000.0,34.6,8.86,10.0,1.0,0.000186,4.28,0.932
corundum-20-bb,2600,600,88,23.5,2110.0,1210000000000000.0,35.1,8.99,10.0,1.0,0.000197,4.24,0.922
corundum-20-bb,2600,600,89,25.1,2040.0,1220000000000000.0,35.6,9.13,10.0,2.0,0.000209,4.2,0.913
corundum-20-bb,2600,600,90,26.7,1980.0,1240000000000000.0,36.2,9.27,9.0,2.0,0.000221,4.16,0.904
corundum-20-bb,2600,600,91,28.4,1920.0,1260000000000000.0,36.7,9.42,9.0,2.0,0.000235,4.12,0.896
corundum-20-bb,2600,600,92,30.3,1860.0,1280000000000000.0,37.3,9.57,9.0,2.0,0.000249,4.08,0.888
corundum-20-bb,2600,600,93,32.2,1800.0,1300000000000000.0,38.0,9.73,9.0,2.0,0.000264,4.04,0.88
corundum-20-bb,2600,600,94,34.3,1740.0,1330000000000000.0,38.6,9.9,9.0,2.0,0.000281,4.0,0.873
corundum-20-bb,2600,600,95,36.5,1680.0,1350000000000000.0,39.3,10.1,9.0,2.0,0.000298,3.96,0.866
corundum-20-bb,2600,600,96,38.9,1620.0,1370000000000000.0,40.0,10.3,9.0,2.0,0.000317,3.91,0.859
corundum-20-bb,2600,600,97,41.4,1560.0,1400000000000000.0,40.8,10.4,9.0,2.0,0.000337,3.87,0.852
corundum-20-bb,2600,600,98,44.1,1500.0,1430000000000000.0,41.5,10.6,9.0,3.0,0.000359,3.82,0.846
corundum-20-bb,2600,600,99,47.0,1450.0,1450000000000000.0,42.4,10.9,8.0,3.0,0.000383,3.78,0.84
corundum-20-bb,2600,600,100,50.0,1390.0,1480000000000000.0,43.2,11.1,8.0,3.0,0.000408,3.73,0.834
corundum-20-bb,2600,800,1,0.1,28800.0,326000000000000.0,9.5,2.43,20.0,0.0,2.17e-06,12.8,1.45
corundum-20-bb,2600,800,2,0.106,28400.0,328000000000000.0,9.55,2.45,20.0,0.0,2.31e-06,12.9,1.49
corundum-20-bb,2600,800,3,0.113,28200.0,329000000000000.0,9.59,2.46,19.0,0.0,2.43e-06,13.0,1.52
corundum-20-bb,2600,800,4,0.121,27900.0,331000000000000.0,9.64,2.47,19.0,0.0,2.55e-06,13.0,1.54
corundum-20-bb,2600,800,5,0.129,27700.0,332000000000000.0,9.68,2.48,19.0,0.0,2.68e-06,13.0,1.57
corundum-20-bb,2600,800,6,0.137,27400.0,334000000000000.0,9.73,2.49,19.0,0.0,2.82e-06,13.1,1.6
corundum-20-bb,2600,800,7,0.146,27100.0,336000000000000.0,9.78,2.51,19.0,0.0,2.96e-06,13.1,1.63
corundum-20-bb,2600,800,8,0.155,26800.0,338000000000000.0,9.83,2.52,19.0,0.0,3.11e-06,13.1,1.65
corundum-20-bb,2600,800,9,0.165,26500.0,339000000000000.0,9.88,2.53,19.0,0.0,3.27e-06,13.1,1.68
corundum-20-bb,2600,800,10,0.176,26300.0,341000000000000.0,9.94,2.55,19.0,0.0,3.43e-06,13.1,1.7
corundum-20-bb,2600,800,11,0.187,26000.0,343000000000000.0,10.0,2.56,19.0,0.0,3.6e-06,13.1,1.72
corundum-20-bb,2600,800,12,0.199,25600.0,345000000000000.0,10.1,2.58,19.0,0.0,3.79e-06,13.1,1.74
corundum-20-bb,2600,800,13,0.212,25300.0,347000000000000.0,10.1,2.59,19.0,0.0,3.97e-06,13.1,1.76
corundum-20-bb,2600,800,14,0.226,25000.0,350000000000000.0,10.2,2.61,19.0,0.0,4.17e-06,13.0,1.78
corundum-20-bb,2600,800,15,0.241,24700.0,352000000000000.0,10.2,2.62,19.0,0.0,4.38e-06,13.0,1.8
corundum-20-bb,2600,800,16,0.256,24400.0,354000000000000.0,10.3,2.64,19.0,0.0,4.59e-06,12.9,1.82
corundum-20-bb,2600,800,17,0.273,24100.0,356000000000000.0,10.4,2.66,19.0,0.0,4.82e-06,12.8,1.83
corundum-20-bb,2600,800,18,0.291,23800.0,359000000000000.0,10.4,2.68,18.0,0.0,5.05e-06,12.7,1.84
corundum-20-bb,2600,800,19,0.31,23400.0,361000000000000.0,10.5,2.7,18.0,0.0,5.29e-06,12.6,1.86
corundum-20-bb,2600,800,20,0.33,23100.0,364000000000000.0,10.6,2.71,18.0,0.0,5.55e-06,12.5,1.87
corundum-20-bb,2600,800,21,0.351,22800.0,366000000000000.0,10.7,2.73,18.0,0.0,5.81e-06,12.4,1.87
corundum-20-bb,2600,800,22,0.374,22500.0,369000000000000.0,10.7,2.75,18.0,0.0,6.09e-06,12.3,1.88
corundum-20-bb,2600,800,23,0.398,22200.0,372000000000000.0,10.8,2.77,18.0,0.0,6.37e-06,12.2,1.88
corundum-20-bb,2600,800,24,0.424,21800.0,374000000000000.0,10.9,2.79,18.0,0.0,6.67e-06,12.0,1.88
corundum-20-bb,2600,800,25,0.451,21500.0,377000000000000.0,11.0,2.81,18.0,0.0,6.98e-06,11.8,1.88
corundum-20-bb,2600,800,26,0.48,21200.0,380000000000000.0,11.1,2.83,18.0,0.0,7.3e-06,11.7,1.88
corundum-20-bb,2600,800,27,0.511,20900.0,383000000000000.0,11.1,2.85,18.0,0.0,7.63e-06,11.5,1.88
corundum-20-bb,2600,800,28,0.545,20600.0,385000000000000.0,11.2,2.88,18.0,0.0,7.97e-06,11.3,1.87
corundum-20-bb,2600,800,29,0.58,20300.0,388000000000000.0,11.3,2.9,17.0,0.0,8.32e-06,11.1,1.86
corundum-20-bb,2600,800,30,0.617,20000.0,391000000000000.0,11.4,2.92,17.0,0.0,8.69e-06,10.9,1.86
corundum-20-bb,2600,800,31,0.657,19700.0,394000000000000.0,11.5,2.94,17.0,0.0,9.07e-06,10.7,1.84
corundum-20-bb,2600,800,32,0.7,19400.0,397000000000000.0,11.6,2.96,17.0,0.0,9.46e-06,10.5,1.83
corundum-20-bb,2600,800,33,0.745,19100.0,400000000000000.0,11.6,2.98,17.0,0.0,9.87e-06,10.2,1.82
corundum-20-bb,2600,800,34,0.794,18800.0,403000000000000.0,11.7,3.01,17.0,0.0,1.03e-05,10.1,1.8
corundum-20-bb,2600,800,35,0.845,18600.0,406000000000000.0,11.8,3.03,17.0,0.0,1.08e-05,9.93,1.79
corundum-20-bb,2600,800,36,0.9,18300.0,409000000000000.0,11.9,3.05,17.0,0.0,1.13e-05,9.8,1.78
corundum-20-bb,2600,800,37,0.958,18000.0,412000000000000.0,12.0,3.08,17.0,0.0,1.19e-05,9.67,1.77
corundum-20-bb,2600,800,38,1.02,17700.0,415000000000000.0,12.1,3.1,17.0,0.0,1.24e-05,9.54,1.76
corundum-20-bb,2600,800,39,1.09,17500.0,418000000000000.0,12.2,3.12,16.0,0.0,1.3e-05,9.4,1.74
corundum-20-bb,2600,800,40,1.16,17200.0,422000000000000.0,12.3,3.15,16.0,0.0,1.37e-05,9.27,1.73
corundum-20-bb,2600,800,41,1.23,16900.0,425000000000000.0,12.4,3.17,16.0,0.0,1.43e-05,9.13,1.71
corundum-20-bb,2600,800,42,1.31,16800.0,427000000000000.0,12.4,3.19,16.0,0.0,1.48e-05,9.03,1.7
corundum-20-bb,2600,800,43,1.4,16500.0,430000000000000.0,12.5,3.21,16.0,0.0,1.55e-05,8.89,1.68
corundum-20-bb,2600,800,44,1.49,16300.0,434000000000000.0,12.6,3.24,16.0,0.0,1.63e-05,8.75,1.66
corundum-20-bb,2600,800,45,1.58,16000.0,438000000000000.0,12.7,3.27,16.0,0.0,1.72e-05,8.66,1.63
corundum-20-bb,2600,800,46,1.69,15700.0,441000000000000.0,12.8,3.29,16.0,0.0,1.8e-05,8.53,1.61
corundum-20-bb,2600,800,47,1.8,15500.0,445000000000000.0,12.9,3.32,16.0,0.0,1.89e-05,8.41,1.59
corundum-20-bb,2600,800,48,1.91,15200.0,448000000000000.0,13.0,3.34,16.0,0.0,1.98e-05,8.28,1.57
corundum-20-bb,2600,800,49,2.04,15000.0,452000000000000.0,13.2,3.37,16.0,0.0,2.07e-05,8.16,1.55
corundum-20-bb,2600,800,50,2.17,14800.0,455000000000000.0,13.3,3.4,15.0,0.0,2.17e-05,8.04,1.53
corundum-20-bb,2600,800,51,2.31,14500.0,459000000000000.0,13.4,3.42,15.0,0.0,2.27e-05,7.92,1.51
corundum-20-bb,2600,800,52,2.46,14300.0,462000000000000.0,13.5,3.45,15.0,0.0,2.38e-05,7.81,1.48
corundum-20-bb,2600,800,53,2.62,14100.0,465000000000000.0,13.5,3.47,15.0,0.0,2.47e-05,7.74,1.47
corundum-20-bb,2600,800,54,2.79,13900.0,469000000000000.0,13.6,3.5,15.0,0.0,2.59e-05,7.63,1.44
corundum-20-bb,2600,800,55,2.97,13700.0,473000000000000.0,13.8,3.53,15.0,0.0,2.71e-05,7.53,1.42
corundum-20-bb,2600,800,56,3.16,13500.0,476000000000000.0,13.9,3.55,15.0,0.0,2.85e-05,7.43,1.4
corundum-20-bb,2600,800,57,3.36,13300.0,480000000000000.0,14.0,3.58,15.0,0.0,2.98e-05,7.33,1.38
corundum-20-bb,2600,800,58,3.58,13000.0,484000000000000.0,14.1,3.61,15.0,0.0,3.13e-05,7.24,1.36
corundum-20-bb,2600,800,59,3.81,12800.0,489000000000000.0,14.2,3.65,15.0,0.0,3.3e-05,7.2,1.33
corundum-20-bb,2600,800,60,4.06,12600.0,493000000000000.0,14.4,3.68,15.0,0.0,3.47e-05,7.11,1.31
corundum-20-bb,2600,800,61,4.32,12400.0,497000000000000.0,14.5,3.71,15.0,0.0,3.63e-05,7.18,1.27
corundum-20-bb,2600,800,62,4.6,12200.0,502000000000000.0,14.6,3.74,14.0,0.0,3.8e-05,7.1,1.25
corundum-20-bb,2600,800,63,4.9,12000.0,506000000000000.0,14.7,3.77,14.0,0.0,3.99e-05,7.02,1.23
corundum-20-bb,2600,800,64,5.22,11700.0,510000000000000.0,14.9,3.81,14.0,0.0,4.18e-05,6.95,1.21
corundum-20-bb,2600,800,65,5.56,11500.0,515000000000000.0,15.0,3.84,14.0,0.0,4.39e-05,6.87,1.19
corundum-20-bb,2600,800,66,5.92,11300.0,519000000000000.0,15.1,3.88,14.0,0.0,4.61e-05,6.8,1.18
corundum-20-bb,2600,800,67,6.3,11100.0,524000000000000.0,15.3,3.91,14.0,0.0,4.84e-05,6.73,1.16
corundum-20-bb,2600,800,68,6.71,10900.0,529000000000000.0,15.4,3.95,14.0,0.0,5.08e-05,6.67,1.14
corundum-20-bb,2600,800,69,7.14,10700.0,534000000000000.0,15.5,3.98,14.0,0.0,5.34e-05,6.61,1.12
corundum-20-bb,2600,800,70,7.61,10600.0,537000000000000.0,15.6,4.01,14.0,0.0,5.53e-05,6.58,1.11
corundum-20-bb,2600,800,71,8.1,10400.0,543000000000000.0,15.8,4.05,14.0,0.0,5.81e-05,6.52,1.09
corundum-20-bb,2600,800,72,8.62,10200.0,548000000000000.0,16.0,4.09,14.0,0.0,6.11e-05,6.46,1.08
corundum-20-bb,2600,800,73,9.18,9990.0,553000000000000.0,16.1,4.13,14.0,0.0,6.43e-05,6.4,1.06
corundum-20-bb,2600,800,74,9.78,9790.0,559000000000000.0,16.3,4.17,14.0,0.0,6.76e-05,6.35,1.05
corundum-20-bb,2600,800,75,10.4,9580.0,565000000000000.0,16.4,4.21,13.0,0.0,7.12e-05,6.29,1.03
corundum-20-bb,2600,800,76,11.1,9380.0,571000000000000.0,16.6,4.26,13.0,0.0,7.5e-05,6.24,1.02
corundum-20-bb,2600,800,77,11.8,9180.0,577000000000000.0,16.8,4.31,13.0,0.0,7.9e-05,6.19,1.01
corundum-20-bb,2600,800,78,12.6,8980.0,584000000000000.0,17.0,4.35,13.0,1.0,8.32e-05,6.15,0.993
corundum-20-bb,2600,800,79,13.4,8780.0,590000000000000.0,17.2,4.4,13.0,1.0,8.77e-05,6.1,0.981
corundum-20-bb,2600,800,80,14.2,8580.0,597000000000000.0,17.4,4.46,13.0,1.0,9.25e-05,6.05,0.97
corundum-20-bb,2600,800,81,15.2,8370.0,604000000000000.0,17.6,4.51,13.0,1.0,9.76e-05,6.01,0.959
corundum-20-bb,2600,800,82,16.2,8170.0,612000000000000.0,17.8,4.57,13.0,1.0,0.000103,5.97,0.948
corundum-20-bb,2600,800,83,17.2,7960.0,620000000000000.0,18.0,4.62,13.0,1.0,0.000109,5.92,0.938
corundum-20-bb,2600,800,84,18.3,7760.0,628000000000000.0,18.3,4.68,13.0,1.0,0.000115,5.88,0.929
corundum-20-bb,2600,800,85,19.5,7550.0,636000000000000.0,18.5,4.75,13.0,1.0,0.000122,5.84,0.92
corundum-20-bb,2600,800,86,20.8,7350.0,645000000000000.0,18.8,4.81,12.0,1.0,0.000129,5.79,0.911
corundum-20-bb,2600,800,87,22.1,7170.0,653000000000000.0,19.0,4.87,12.0,1.0,0.000135,5.78,0.9
corundum-20-bb,2600,800,88,23.5,6970.0,662000000000000.0,19.3,4.94,12.0,1.0,0.000143,5.74,0.892
corundum-20-bb,2600,800,89,25.1,6760.0,672000000000000.0,19.6,5.02,12.0,1.0,0.000152,5.7,0.885
corundum-20-bb,2600,800,90,26.7,6560.0,683000000000000.0,19.9,5.1,12.0,1.0,0.000161,5.65,0.878
corundum-20-bb,2600,800,91,28.4,6350.0,694000000000000.0,20.2,5.18,12.0,2.0,0.000171,5.61,0.871
corundum-20-bb,2600,800,92,30.3,6150.0,705000000000000.0,20.5,5.26,12.0,2.0,0.000182,5.57,0.865
corundum-20-bb,2600,800,93,32.2,5940.0,717000000000000.0,20.9,5.35,12.0,2.0,0.000194,5.52,0.86
corundum-20-bb,2600,800,94,34.3,5740.0,730000000000000.0,21.3,5.45,12.0,2.0,0.000206,5.48,0.854
corundum-20-bb,2600,800,95,36.5,5540.0,743000000000000.0,21.6,5.55,11.0,2.0,0.000219,5.43,0.849
corundum-20-bb,2600,800,96,38.9,5340.0,757000000000000.0,22.0,5.65,11.0,2.0,0.000234,5.38,0.845
corundum-20-bb,2600,800,97,41.4,5140.0,772000000000000.0,22.5,5.76,11.0,2.0,0.000249,5.32,0.84
corundum-20-bb,2600,800,98,44.1,4940.0,787000000000000.0,22.9,5.87,11.0,2.0,0.000265,5.27,0.836
corundum-20-bb,2600,800,99,47.0,4750.0,802000000000000.0,23.4,5.99,11.0,3.0,0.000283,5.21,0.832
corundum-20-bb,2600,800,100,50.0,4560.0,819000000000000.0,23.8,6.11,11.0,3.0,0.000302,5.15,0.828
corundum-20-bb,2800,1000,1,0.1,65800.0,216000000000000.0,7.28,1.61,23.0,0.0,1.89e-06,16.8,1.67
corundum-20-bb,2800,1000,2,0.106,65000.0,217000000000000.0,7.32,1.62,23.0,0.0,2.02e-06,16.9,1.71
corundum-20-bb,2800,1000,3,0.113,64400.0,218000000000000.0,7.36,1.63,23.0,0.0,2.12e-06,17.0,1.75
corundum-20-bb,2800,1000,4,0.121,63800.0,219000000000000.0,7.4,1.63,23.0,0.0,2.23e-06,17.0,1.78
corundum-20-bb,2800,1000,5,0.129,63100.0,220000000000000.0,7.43,1.64,23.0,0.0,2.34e-06,17.1,1.8
corundum-20-bb,2800,1000,6,0.137,62400.0,221000000000000.0,7.47,1.65,23.0,0.0,2.46e-06,17.1,1.83
corundum-20-bb,2800,1000,7,0.146,61800.0,223000000000000.0,7.52,1.66,22.0,0.0,2.58e-06,17.1,1.86
corundum-20-bb,2800,1000,8,0.155,61100.0,224000000000000.0,7.56,1.67,22.0,0.0,2.71e-06,17.1,1.89
corundum-20-bb,2800,1000,9,0.165,60400.0,225000000000000.0,7.6,1.68,22.0,0.0,2.84e-06,17.1,1.91
corundum-20-bb,2800,1000,10,0.176,59700.0,226000000000000.0,7.65,1.69,22.0,0.0,2.99e-06,17.1,1.94
corundum-20-bb,2800,1000,11,0.187,58900.0,228000000000000.0,7.69,1.7,22.0,0.0,3.13e-06,17.0,1.96
corundum-20-bb,2800,1000,12,0.199,58200.0,229000000000000.0,7.74,1.71,22.0,0.0,3.29e-06,17.0,1.98
corundum-20-bb,2800,1000,13,0.212,57500.0,231000000000000.0,7.79,1.72,22.0,0.0,3.45e-06,16.9,2.0
corundum-20-bb,2800,1000,14,0.226,56700.0,232000000000000.0,7.84,1.73,22.0,0.0,3.62e-06,16.8,2.02
corundum-20-bb,2800,1000,15,0.241,56000.0,234000000000000.0,7.89,1.74,22.0,0.0,3.79e-06,16.7,2.04
corundum-20-bb,2800,1000,16,0.256,55200.0,235000000000000.0,7.95,1.76,22.0,0.0,3.98e-06,16.6,2.05
corundum-20-bb,2800,1000,17,0.273,54500.0,237000000000000.0,8.0,1.77,22.0,0.0,4.17e-06,16.5,2.06
corundum-20-bb,2800,1000,18,0.291,53800.0,238000000000000.0,8.05,1.78,21.0,0.0,4.36e-06,16.3,2.07
corundum-20-bb,2800,1000,19,0.31,53000.0,240000000000000.0,8.11,1.79,21.0,0.0,4.57e-06,16.2,2.08
corundum-20-bb,2800,1000,20,0.33,52300.0,242000000000000.0,8.17,1.8,21.0,0.0,4.78e-06,16.0,2.09
corundum-20-bb,2800,1000,21,0.351,51600.0,244000000000000.0,8.22,1.82,21.0,0.0,5e-06,15.8,2.09
corundum-20-bb,2800,1000,22,0.374,50800.0,245000000000000.0,8.28,1.83,21.0,0.0,5.23e-06,15.6,2.09
corundum-20-bb,2800,1000,23,0.398,50100.0,247000000000000.0,8.34,1.84,21.0,0.0,5.47e-06,15.4,2.09
corundum-20-bb,2800,1000,24,0.424,49400.0,249000000000000.0,8.4,1.86,21.0,0.0,5.72e-06,15.2,2.09
corundum-20-bb,2800,1000,25,0.451,48700.0,251000000000000.0,8.46,1.87,21.0,0.0,5.98e-06,15.0,2.09
corundum-20-bb,2800,1000,26,0.48,48000.0,252000000000000.0,8.52,1.88,21.0,0.0,6.24e-06,14.7,2.08
corundum-20-bb,2800,1000,27,0.511,47300.0,254000000000000.0,8.58,1.9,20.0,0.0,6.51e-06,14.4,2.07
corundum-20-bb,2800,1000,28,0.545,46700.0,256000000000000.0,8.64,1.91,20.0,0.0,6.79e-06,14.2,2.06
corundum-20-bb,2800,1000,29,0.58,46000.0,258000000000000.0,8.71,1.92,20.0,0.0,7.08e-06,13.9,2.04
corundum-20-bb,2800,1000,30,0.617,45400.0,260000000000000.0,8.77,1.94,20.0,0.0,7.38e-06,13.6,2.03
corundum-20-bb,2800,1000,31,0.657,44700.0,261000000000000.0,8.83,1.95,20.0,0.0,7.69e-06,13.3,2.01
